le,x,y,pol
13800,104,107,0
178,50,1,0
28782,110,96,1
22468,68,47,1
28721,49,96,1
6213,69,48,0
18772,84,18,1
22914,2,51,1
754,114,5,0
21761,1,42,1
8696,120,67,0
22858,74,50,1
22978,66,51,1
2458,26,19,0
12266,106,95,0
20226,2,30,1
17165,13,6,1
21190,70,37,1
25525,53,71,1
19146,74,21,1
17035,11,5,1
22145,1,45,1
26423,55,78,1
1606,70,12,0
13835,11,108,0
12470,54,97,0
22404,4,47,1
9523,51,74,0
20049,81,28,1
27962,58,90,1
12642,98,98,0
14032,80,109,0
19275,75,22,1
26894,14,82,1
17240,88,6,1
26233,121,76,1
14299,91,111,0
1015,119,7,0
8377,57,65,0
21696,64,41,1
21002,10,36,1
812,44,6,0
14042,90,109,0
16848,80,3,1
17302,22,7,1
26039,55,75,1
26039,55,75,1
17638,102,9,1
27827,51,89,1
20491,11,32,1
21183,63,37,1
4933,69,38,0
22022,6,44,1
5950,62,46,0
23865,57,58,1
2201,25,17,0
16655,15,2,1
7105,65,55,0
2372,68,18,0
7998,62,62,0
8510,62,66,0
21443,67,39,1
28465,49,94,1
25233,17,69,1
14296,88,111,0
11445,53,89,0
18637,77,17,1
24653,77,64,1
17804,12,11,1
26677,53,80,1
18321,17,15,1
13056,0,102,0
13031,103,101,0
17230,78,6,1
13750,54,107,0
21763,3,42,1
17996,76,12,1
4371,19,34,0
6470,70,50,0
22716,60,49,1
14224,16,111,0
19205,5,22,1
1133,109,8,0
9272,56,72,0
4159,63,32,0
16985,89,4,1
291,35,2,0
4173,77,32,0
17930,10,12,1
6597,69,51,0
25019,59,67,1
18570,10,17,1
14304,96,111,0
22534,6,48,1
18053,5,13,1
30567,103,110,1
16844,76,3,1
122,122,0,0
23567,15,56,1
6843,59,53,0
7164,124,55,0
974,78,7,0
3723,11,29,0
21574,70,40,1
21762,2,42,1
5866,106,45,0
20740,4,34,1
28720,48,96,1
9845,117,76,0
7359,63,57,0
7930,122,61,0
5563,59,43,0
23231,63,53,1
22192,48,45,1
20033,65,28,1
22968,56,51,1
9367,23,73,0
8056,120,62,0
16911,15,4,1
19666,82,25,1
3659,75,28,0
20680,72,33,1
18246,70,14,1
4458,106,34,0
23485,61,55,1
22533,5,48,1
22,22,0,0
12259,99,95,0
17384,104,7,1
14126,46,110,0
11935,31,93,0
22020,4,44,1
1435,27,11,0
21064,72,36,1
19972,4,28,1
12458,42,97,0
16905,9,4,1
8827,123,68,0
7607,55,59,0
1236,84,9,0
1236,84,9,0
1310,30,10,0
18569,9,17,1
21250,2,38,1
21122,2,37,1
6525,125,50,0
17038,14,5,1
26739,115,80,1
22710,54,49,1
10884,4,85,0
13059,3,102,0
25850,122,73,1
23615,63,56,1
13849,25,108,0
1952,32,15,0
23568,16,56,1
1017,121,7,0
18813,125,18,1
290,34,2,0
19784,72,26,1
2632,72,20,0
1989,69,15,0
21199,79,37,1
1895,103,14,0
10234,122,79,0
22411,11,47,1
12614,70,98,0
925,29,7,0
21903,15,43,1
19081,9,21,1
1819,27,14,0
24571,123,63,1
20995,3,36,1
23614,62,56,1
19463,7,24,1
18262,86,14,1
25569,97,71,1
25548,76,71,1
17486,78,8,1
24137,73,60,1
25820,92,73,1
18261,85,14,1
22018,2,44,1
24390,70,62,1
19398,70,23,1
16858,90,3,1
7999,63,62,0
22021,5,44,1
3010,66,23,0
23735,55,57,1
5456,80,42,0
28882,82,97,1
17545,9,9,1
14009,57,109,0
14021,69,109,0
6234,90,48,0
17240,88,6,1
14012,60,109,0
3790,78,29,0
28216,56,92,1
23230,62,53,1
26806,54,81,1
1697,33,13,0
17617,81,9,1
14143,63,110,0
19403,75,23,1
24829,125,65,1
17421,13,8,1
4882,18,38,0
18187,11,14,1
2957,13,23,0
14226,18,111,0
30447,111,109,1
11183,47,87,0
23744,64,57,1
6176,32,48,0
13900,76,108,0
22279,7,46,1
22322,50,46,1
18888,72,19,1
2765,77,21,0
24792,88,65,1
13904,80,108,0
8317,125,64,0
24510,62,63,1
13899,75,108,0
11993,89,93,0
16984,88,4,1
2423,119,18,0
7613,61,59,0
22419,19,47,1
879,111,6,0
20802,66,34,1
27570,50,87,1
17232,80,6,1
24638,62,64,1
18618,58,17,1
6981,69,54,0
1736,72,13,0
19461,5,24,1
29586,18,103,1
7737,57,60,0
29491,51,102,1
495,111,3,0
277,21,2,0
25020,60,67,1
28598,54,95,1
4293,69,33,0
1355,75,10,0
23362,66,54,1
2844,28,22,0
21891,3,43,1
22410,10,47,1
17994,74,12,1
2457,25,19,0
19146,74,21,1
14163,83,110,0
20355,3,31,1
25847,119,73,1
797,29,6,0
11762,114,91,0
23170,2,53,1
2882,66,22,0
4554,74,35,0
26549,53,79,1
18066,18,13,1
11295,31,88,0
20162,66,29,1
16848,80,3,1
29275,91,100,1
3397,69,26,0
14228,20,111,0
4292,68,33,0
8129,65,63,0
25340,124,69,1
21443,67,39,1
11580,60,90,0
19267,67,22,1
19080,8,21,1
940,44,7,0
23674,122,56,1
21123,3,37,1
4241,17,33,0
21761,1,42,1
26043,59,75,1
28850,50,97,1
22148,4,45,1
967,71,7,0
888,120,6,0
29537,97,102,1
29277,93,100,1
5648,16,44,0
22659,3,49,1
28946,18,98,1
25149,61,68,1
20224,0,30,1
21507,3,40,1
21043,51,36,1
991,95,7,0
11401,9,89,0
2830,14,22,0
841,73,6,0
7105,65,55,0
12260,100,95,0
716,76,5,0
9853,125,76,0
26423,55,78,1
12254,94,95,0
21763,3,42,1
17276,124,6,1
8696,120,67,0
24859,27,66,1
25313,97,69,1
1657,121,12,0
8653,77,67,0
1386,106,10,0
8893,61,69,0
28978,50,98,1
4804,68,37,0
29714,18,104,1
20033,65,28,1
23496,72,55,1
22414,14,47,1
19274,74,22,1
16700,60,2,1
22022,6,44,1
19784,72,26,1
14224,16,111,0
8761,57,68,0
6031,15,47,0
25425,81,70,1
20416,64,31,1
29997,45,106,1
13770,74,107,0
17878,86,11,1
1511,103,11,0
22347,75,46,1
20484,4,32,1
29360,48,101,1
24133,69,60,1
21385,9,39,1
8500,52,66,0
1457,49,11,0
4671,63,36,0
22062,46,44,1
14281,73,111,0
21070,78,36,1
18685,125,17,1
30681,89,111,1
13881,57,108,0
924,28,7,0
1897,105,14,0
6459,59,50,0
1182,30,9,0
19918,78,27,1
19841,1,27,1
26806,54,81,1
11575,55,90,0
22723,67,49,1
584,72,4,0
24888,56,66,1
21633,1,41,1
21060,68,36,1
11576,56,90,0
19915,75,27,1
13840,16,108,0
25101,13,68,1
18228,52,14,1
17165,13,6,1
11506,114,89,0
21951,63,43,1
18870,54,19,1
21806,46,42,1
23361,65,54,1
29261,77,100,1
24910,78,66,1
24508,60,63,1
13896,72,108,0
2606,46,20,0
19411,83,23,1
11706,58,91,0
20687,79,33,1
761,121,5,0
16780,12,3,1
9918,62,77,0
20560,80,32,1
11963,59,93,0
27318,54,85,1
6079,63,47,0
972,76,7,0
28406,118,93,1
1276,124,9,0
17361,81,7,1
18616,56,17,1
20291,67,30,1
20866,2,35,1
2578,18,20,0
25282,66,69,1
28367,79,93,1
10486,118,81,0
20611,3,33,1
26225,113,76,1
17089,65,5,1
6343,71,49,0
14142,62,110,0
25402,58,70,1
14128,48,110,0
22412,12,47,1
27310,46,85,1
4031,63,31,0
9143,55,71,0
1119,95,8,0
8377,57,65,0
21705,73,41,1
13496,56,105,0
24315,123,61,1
23735,55,57,1
19853,13,27,1
7930,122,61,0
2712,24,21,0
14223,15,111,0
6192,48,48,0
20782,46,34,1
24916,84,66,1
12849,49,100,0
19846,6,27,1
27623,103,87,1
1236,84,9,0
6842,58,53,0
13527,87,105,0
23610,58,56,1
21763,3,42,1
1775,111,13,0
22711,55,49,1
11197,61,87,0
28019,115,90,1
9656,56,75,0
19202,2,22,1
20482,2,32,1
11183,47,87,0
10166,54,79,0
22589,61,48,1
28475,59,94,1
29014,86,98,1
29012,84,98,1
26766,14,81,1
6721,65,52,0
2632,72,20,0
23614,62,56,1
26233,121,76,1
9404,60,73,0
17735,71,10,1
4899,35,38,0
6213,69,48,0
23493,69,55,1
21641,9,41,1
25044,84,67,1
18789,101,18,1
6652,124,51,0
25019,59,67,1
16729,89,2,1
1875,83,14,0
22977,65,51,1
25836,108,73,1
11063,55,86,0
25103,15,68,1
12848,48,100,0
25963,107,74,1
26291,51,77,1
27072,64,83,1
9057,97,70,0
18557,125,16,1
19922,82,27,1
19916,76,27,1
2888,72,22,0
16849,81,3,1
24520,72,63,1
19718,6,26,1
6717,61,52,0
29143,87,99,1
10357,117,80,0
18306,2,15,1
25862,6,74,1
28978,50,98,1
19274,74,22,1
25851,123,73,1
22468,68,47,1
27402,10,86,1
22721,65,49,1
4286,62,33,0
10682,58,83,0
5448,72,42,0
287,31,2,0
6597,69,51,0
7748,68,60,0
23999,63,59,1
18631,71,17,1
1823,31,14,0
17878,86,11,1
23609,57,56,1
21310,62,38,1
23879,71,58,1
25532,60,71,1
14020,68,109,0
4414,62,34,0
418,34,3,0
10441,73,81,0
8950,118,69,0
1893,101,14,0
23232,64,53,1
4160,64,32,0
28881,81,97,1
9336,120,72,0
29147,91,99,1
26676,52,80,1
27710,62,88,1
26048,64,75,1
2003,83,15,0
1170,18,9,0
2574,14,20,0
6974,62,54,0
6725,69,52,0
25913,57,74,1
377,121,2,0
76,76,0,0
23424,0,55,1
27190,54,84,1
27961,57,90,1
13644,76,106,0
23492,68,55,1
13495,55,105,0
25847,119,73,1
25397,53,70,1
6341,69,49,0
22916,4,51,1
27055,47,83,1
10048,64,78,0
20352,0,31,1
24501,53,63,1
16616,104,1,1
8440,120,65,0
28464,48,94,1
14160,80,110,0
26888,8,82,1
24962,2,67,1
27700,52,88,1
14234,26,111,0
13162,106,102,0
25832,104,73,1
791,23,6,0
1648,112,12,0
5441,65,42,0
9024,64,70,0
19757,45,26,1
8893,61,69,0
29098,42,99,1
12382,94,96,0
28945,17,98,1
17039,15,5,1
29799,103,104,1
27569,49,87,1
29751,55,104,1
16917,21,4,1
16465,81,0,1
11313,49,88,0
25569,97,71,1
18630,70,17,1
6584,56,51,0
16911,15,4,1
4499,19,35,0
4933,69,38,0
3468,12,27,0
3468,12,27,0
14224,16,111,0
1513,105,11,0
24956,124,66,1
17115,91,5,1
23231,63,53,1
23814,6,58,1
2626,66,20,0
26675,51,80,1
8892,60,69,0
21060,68,36,1
9920,64,77,0
28093,61,91,1
19120,48,21,1
11182,46,87,0
18567,7,17,1
16910,14,4,1
13040,112,101,0
21896,8,43,1
25780,52,73,1
28751,79,96,1
24963,3,67,1
6078,62,47,0
28596,52,95,1
17126,102,5,1
18432,0,16,1
20491,11,32,1
14100,20,110,0
21637,5,41,1
14147,67,110,0
23172,4,53,1
23368,72,54,1
17165,13,6,1
2499,67,19,0
24887,55,66,1
26358,118,77,1
12262,102,95,0
20992,0,36,1
17112,88,5,1
25009,49,67,1
37,37,0,0
29407,95,101,1
20785,49,34,1
23241,73,53,1
17296,16,7,1
4876,12,38,0
21677,45,41,1
30565,101,110,1
21573,69,40,1
16856,88,3,1
5706,74,44,0
11828,52,92,0
23485,61,55,1
19530,74,24,1
17402,122,7,1
27220,84,84,1
21762,2,42,1
21633,1,41,1
6780,124,52,0
1525,117,11,0
2839,23,22,0
16778,10,3,1
28771,99,96,1
7484,60,58,0
14040,88,109,0
24636,60,64,1
25044,84,67,1
4421,69,34,0
9268,52,72,0
29014,86,98,1
25962,106,74,1
25529,57,71,1
14291,83,111,0
21836,76,42,1
11575,55,90,0
26174,62,76,1
10484,116,81,0
28947,19,98,1
9651,51,75,0
25159,71,68,1
29625,57,103,1
6712,56,52,0
17548,12,9,1
22150,6,45,1
25175,87,68,1
1991,71,15,0
9409,65,73,0
162,34,1,0
18122,74,13,1
23999,63,59,1
16464,80,0,1
17293,13,7,1
27130,122,83,1
25742,14,73,1
981,85,7,0
13901,77,108,0
28595,51,95,1
22204,60,45,1
24397,77,62,1
17031,7,5,1
22408,8,47,1
22541,13,48,1
17509,101,8,1
21250,2,38,1
20176,80,29,1
16572,60,1,1
751,111,5,0
20356,4,31,1
22857,73,50,1
29550,110,102,1
21310,62,38,1
30516,52,110,1
26220,108,76,1
6079,63,47,0
19718,6,26,1
24146,82,60,1
1104,80,8,0
23421,125,54,1
417,33,3,0
14027,75,109,0
363,107,2,0
7612,60,59,0
10612,116,82,0
7613,61,59,0
20868,4,35,1
6463,63,50,0
26046,62,75,1
18066,18,13,1
6269,125,48,0
26306,66,77,1
887,119,6,0
9904,48,77,0
24388,68,62,1
28027,123,90,1
22858,74,50,1
16466,82,0,1
8954,122,69,0
25339,123,69,1
26161,49,76,1
22678,22,49,1
25142,54,68,1
26098,114,75,1
8260,68,64,0
18266,90,14,1
22279,7,46,1
18313,9,15,1
28985,57,98,1
6397,125,49,0
8630,54,67,0
888,120,6,0
27080,72,83,1
3978,10,31,0
16910,14,4,1
22588,60,48,1
937,41,7,0
11386,122,88,0
6982,70,54,0
25019,59,67,1
9656,56,75,0
22841,57,50,1
12599,55,98,0
787,19,6,0
27318,54,85,1
17932,12,12,1
22790,6,50,1
10809,57,84,0
5946,58,46,0
12137,105,94,0
28633,89,95,1
13366,54,104,0
24915,83,66,1
24781,77,65,1
1429,21,11,0
7735,55,60,0
24508,60,63,1
7236,68,56,0
5578,74,43,0
22020,4,44,1
26055,71,75,1
20243,19,30,1
9979,123,77,0
23352,56,54,1
1781,117,13,0
29130,74,99,1
22602,74,48,1
17798,6,11,1
12123,91,94,0
21380,4,39,1
21640,8,41,1
18756,68,18,1
27512,120,86,1
18637,77,17,1
26887,7,82,1
24314,122,61,1
11963,59,93,0
19973,5,28,1
28119,87,91,1
21895,7,43,1
19845,5,27,1
6523,123,50,0
20996,4,36,1
16530,18,1,1
18685,125,17,1
25311,95,69,1
17931,11,12,1
20691,83,33,1
2578,18,20,0
9468,124,73,0
4683,75,36,0
8856,24,69,0
4290,66,33,0
21294,46,38,1
1268,116,9,0
22976,64,51,1
22959,47,51,1
19846,6,27,1
9154,66,71,0
28465,49,94,1
179,51,1,0
18261,85,14,1
24385,65,62,1
23738,58,57,1
21060,68,36,1
21935,47,43,1
27762,114,88,1
17750,86,10,1
4116,20,32,0
12574,30,98,0
18321,17,15,1
1183,31,9,0
17344,64,7,1
3009,65,23,0
19653,69,25,1
21250,2,38,1
245,117,1,0
286,30,2,0
26554,58,79,1
5265,17,41,0
10431,63,81,0
25181,93,68,1
26872,120,81,1
7036,124,54,0
28204,44,92,1
3152,80,24,0
29583,15,103,1
30008,56,106,1
18231,55,14,1
12129,97,94,0
22411,11,47,1
6469,69,50,0
19268,68,22,1
2121,73,16,0
26995,115,82,1
17753,89,10,1
7035,123,54,0
19011,67,20,1
22145,1,45,1
5961,73,46,0
21044,52,36,1
8571,123,66,0
14136,56,110,0
26097,113,75,1
9119,31,71,0
30471,7,110,1
25400,56,70,1
17842,50,11,1
20608,0,33,1
22146,2,45,1
18771,83,18,1
17803,11,11,1
21552,48,40,1
18373,69,15,1
22280,8,46,1
20816,80,34,1
106,106,0,0
21572,68,40,1
25026,66,67,1
9596,124,74,0
18178,2,14,1
594,82,4,0
675,35,5,0
6342,70,49,0
25524,52,71,1
18265,89,14,1
4289,65,33,0
25339,123,69,1
12217,57,95,0
6723,67,52,0
2203,27,17,0
21040,48,36,1
1651,115,12,0
23559,7,56,1
12018,114,93,0
2329,25,18,0
14028,76,109,0
7488,64,58,0
4553,73,35,0
23607,55,56,1
22720,64,49,1
25701,101,72,1
22020,4,44,1
13713,17,107,0
1186,34,9,0
19081,9,21,1
16435,51,0,1
22320,48,46,1
17276,124,6,1
28092,60,91,1
10866,114,84,0
19327,127,22,1
14174,94,110,0
5131,11,40,0
27627,107,87,1
20291,67,30,1
718,78,5,0
27824,48,89,1
28596,52,95,1
7998,62,62,0
22022,6,44,1
20559,79,32,1
23359,63,54,1
17622,86,9,1
9394,50,73,0
670,30,5,0
1936,16,15,0
9464,120,73,0
22188,44,45,1
3526,70,27,0
25436,92,70,1
30138,58,107,1
1001,105,7,0
12077,45,94,0
9340,124,72,0
1948,28,15,0
1227,75,9,0
24376,56,62,1
26290,50,77,1
22841,57,50,1
10996,116,85,0
21310,62,38,1
14010,58,109,0
17587,51,9,1
13425,113,104,0
3723,11,29,0
8260,68,64,0
21182,62,37,1
25779,51,73,1
22976,64,51,1
27530,10,87,1
165,37,1,0
14300,92,111,0
19538,82,24,1
27968,64,90,1
26172,60,76,1
17545,9,9,1
23870,62,58,1
22023,7,44,1
24635,59,64,1
24570,122,63,1
23490,66,55,1
18818,2,19,1
7163,123,55,0
22084,68,44,1
14290,82,111,0
25719,119,72,1
8514,66,66,0
17750,86,10,1
1484,76,11,0
23363,67,54,1
3525,69,27,0
28621,77,95,1
18698,10,18,1
25780,52,73,1
26291,51,77,1
22465,65,47,1
6597,69,51,0
21964,76,43,1
16764,124,2,1
22286,14,46,1
411,27,3,0
10620,124,82,0
21762,2,42,1
25173,85,68,1
22851,67,50,1
12254,94,95,0
13968,16,109,0
5316,68,41,0
18631,71,17,1
20548,68,32,1
18739,51,18,1
22279,7,46,1
21551,47,40,1
17482,74,8,1
24467,19,63,1
28529,113,94,1
9653,53,75,0
16912,16,4,1
24887,55,66,1
18940,124,19,1
12469,53,97,0
8630,54,67,0
2768,80,21,0
10109,125,78,0
26483,115,78,1
4421,69,34,0
12273,113,95,0
10303,63,80,0
20356,4,31,1
20737,1,34,1
22278,6,46,1
23097,57,52,1
19203,3,22,1
9717,117,75,0
8263,71,64,0
12207,47,95,0
19273,73,22,1
24519,71,63,1
16782,14,3,1
25409,65,70,1
17213,61,6,1
17742,78,10,1
21820,60,42,1
19208,8,22,1
28017,113,90,1
27954,50,90,1
21059,67,36,1
17037,13,5,1
14173,93,110,0
13163,107,102,0
25567,95,71,1
1050,26,8,0
13645,77,106,0
8185,121,63,0
29795,99,104,1
11993,89,93,0
30566,102,110,1
6060,44,47,0
9213,125,71,0
6012,124,46,0
25442,98,70,1
25175,87,68,1
17467,59,8,1
18186,10,14,1
25438,94,70,1
13033,105,101,0
17509,101,8,1
17877,85,11,1
12848,48,100,0
22970,58,51,1
28150,118,91,1
9915,59,77,0
27310,46,85,1
20867,3,35,1
18695,7,18,1
7867,59,61,0
21695,63,41,1
16728,88,2,1
21764,4,42,1
26995,115,82,1
9926,70,77,0
2554,122,19,0
21956,68,43,1
12267,107,95,0
3394,66,26,0
14293,85,111,0
27569,49,87,1
22413,13,47,1
12973,45,101,0
24826,122,65,1
23991,55,59,1
30306,98,108,1
8642,66,67,0
28084,52,91,1
29156,100,99,1
9181,93,71,0
28,28,0,0
19860,20,27,1
6331,59,49,0
18557,125,16,1
19650,66,25,1
19634,50,25,1
25847,119,73,1
12337,49,96,0
2681,121,20,0
23877,69,58,1
12121,89,94,0
26812,60,81,1
25563,91,71,1
17802,10,11,1
24634,58,64,1
10479,111,81,0
12375,87,96,0
24643,67,64,1
17327,47,7,1
2002,82,15,0
14139,59,110,0
1988,68,15,0
4872,8,38,0
19905,65,27,1
23113,73,52,1
18304,0,15,1
1482,74,11,0
2829,13,22,0
30562,98,110,1
22145,1,45,1
23227,59,53,1
19973,5,28,1
5690,58,44,0
22347,75,46,1
3395,67,26,0
11420,28,89,0
22841,57,50,1
10103,119,78,0
14096,16,110,0
5976,88,46,0
19154,82,21,1
23805,125,57,1
11083,75,86,0
7102,62,55,0
19402,74,23,1
14028,76,109,0
12883,83,100,0
6546,18,51,0
10034,50,78,0
5392,16,42,0
4510,30,35,0
6719,63,52,0
11698,50,91,0
18314,10,15,1
6779,123,52,0
4881,17,38,0
1128,104,8,0
22278,6,46,1
14025,73,109,0
10814,62,84,0
1000,104,7,0
1307,27,10,0
17403,123,7,1
19652,68,25,1
18260,84,14,1
1051,27,8,0
22975,63,51,1
11580,60,90,0
23614,62,56,1
4079,111,31,0
1966,46,15,0
8554,106,66,0
10865,113,84,0
29012,84,98,1
26547,51,79,1
1275,123,9,0
1692,28,13,0
14022,70,109,0
24384,64,62,1
2713,25,21,0
1236,84,9,0
22277,5,46,1
19781,69,26,1
2156,108,16,0
10862,110,84,0
26043,59,75,1
25478,6,71,1
6269,125,48,0
1655,119,12,0
17112,88,5,1
18570,10,17,1
29303,119,100,1
19333,5,23,1
22467,67,47,1
9785,57,76,0
14223,15,111,0
24912,80,66,1
4168,72,32,0
11990,86,93,0
25178,90,68,1
11125,117,86,0
6596,68,51,0
26483,115,78,1
16855,87,3,1
286,30,2,0
25443,99,70,1
22016,0,44,1
23358,62,54,1
2631,71,20,0
12779,107,99,0
18771,83,18,1
24764,60,65,1
22019,3,44,1
22534,6,48,1
13648,80,106,0
10196,84,79,0
16983,87,4,1
367,111,2,0
22465,65,47,1
26999,119,82,1
2761,73,21,0
5647,15,44,0
14163,83,110,0
17405,125,7,1
22720,64,49,1
9651,51,75,0
26994,114,82,1
21765,5,42,1
17676,12,10,1
8399,79,65,0
28270,110,92,1
24782,78,65,1
930,34,7,0
20419,67,31,1
30533,69,110,1
32,32,0,0
27954,50,90,1
362,106,2,0
25537,65,71,1
25440,96,70,1
17878,86,11,1
14304,96,111,0
17880,88,11,1
25689,89,72,1
28082,50,91,1
22987,75,51,1
10486,118,81,0
2841,25,22,0
21438,62,39,1
14224,16,111,0
26042,58,75,1
16713,73,2,1
23813,5,58,1
10233,121,79,0
27189,53,84,1
206,78,1,0
11442,50,89,0
22146,2,45,1
18261,85,14,1
480,96,3,0
4233,9,33,0
27402,10,86,1
28750,78,96,1
9653,53,75,0
11310,46,88,0
20808,72,34,1
19845,5,27,1
16765,125,2,1
24386,66,62,1
10999,119,85,0
2833,17,22,0
26382,14,78,1
1140,116,8,0
1808,16,14,0
18181,5,14,1
2626,66,20,0
28489,73,94,1
11266,2,88,0
29550,110,102,1
29143,87,99,1
22278,6,46,1
16984,88,4,1
2080,32,16,0
23227,59,53,1
16661,21,2,1
26611,115,79,1
12625,81,98,0
1144,120,8,0
29408,96,101,1
26676,52,80,1
21191,71,37,1
22405,5,47,1
16827,59,3,1
26033,49,75,1
13964,12,109,0
22965,53,51,1
25436,92,70,1
1385,105,10,0
12576,32,98,0
29880,56,105,1
13165,109,102,0
4932,68,38,0
24649,73,64,1
14146,66,110,0
24571,123,63,1
22668,12,49,1
4802,66,37,0
12122,90,94,0
24517,69,63,1
20994,2,36,1
4243,19,33,0
22537,9,48,1
5441,65,42,0
29427,115,101,1
24067,3,60,1
7864,56,61,0
153,25,1,0
17292,12,7,1
1645,109,12,0
19273,73,22,1
30092,12,107,1
21891,3,43,1
18700,12,18,1
16570,58,1,1
9468,124,73,0
25278,62,69,1
8829,125,68,0
10680,56,83,0
17294,14,7,1
12516,100,97,0
8950,118,69,0
7227,59,56,0
24068,4,60,1
2499,67,19,0
27764,116,88,1
28425,9,94,1
11703,55,91,0
11249,113,87,0
1818,26,14,0
25937,81,74,1
1492,84,11,0
16763,123,2,1
17166,14,6,1
11860,84,92,0
19665,81,25,1
22019,3,44,1
21453,77,39,1
802,34,6,0
19214,14,22,1
29403,91,101,1
12911,111,100,0
29619,51,103,1
13973,21,109,0
1556,20,12,0
16845,77,3,1
22413,13,47,1
1482,74,11,0
5903,15,46,0
28855,55,97,1
747,107,5,0
17231,79,6,1
17925,5,12,1
25041,81,67,1
19375,47,23,1
16840,72,3,1
2318,14,18,0
13927,103,108,0
21806,46,42,1
2640,80,20,0
24590,14,64,1
29618,50,103,1
21317,69,38,1
16525,13,1,1
215,87,1,0
6524,124,50,0
1309,29,10,0
14028,76,109,0
121,121,0,0
28207,47,92,1
492,108,3,0
14138,58,110,0
4499,19,35,0
19677,93,25,1
6551,23,51,0
1909,117,14,0
1258,106,9,0
20235,11,30,1
22280,8,46,1
286,30,2,0
26995,115,82,1
2893,77,22,0
670,30,5,0
17992,72,12,1
7605,53,59,0
14147,67,110,0
8373,53,65,0
800,32,6,0
11251,115,87,0
6067,51,47,0
3477,21,27,0
4550,70,35,0
16892,124,3,1
26091,107,75,1
29272,88,100,1
19026,82,20,1
1051,27,8,0
4931,67,38,0
25353,9,70,1
1055,31,8,0
12018,114,93,0
20608,0,33,1
19650,66,25,1
28462,46,94,1
3854,14,30,0
25657,57,72,1
13494,54,105,0
17410,2,8,1
24884,52,66,1
19208,8,22,1
8629,53,67,0
27517,125,86,1
14222,14,111,0
30579,115,110,1
17598,62,9,1
1108,84,8,0
22211,67,45,1
8957,125,69,0
30306,98,108,1
29965,13,106,1
10079,95,78,0
13161,105,102,0
25049,89,67,1
20677,69,33,1
16908,12,4,1
12848,48,100,0
6780,124,52,0
2456,24,19,0
23301,5,54,1
20303,79,30,1
10169,57,79,0
1990,70,15,0
22843,59,50,1
28848,48,97,1
25418,74,70,1
22668,12,49,1
12770,98,99,0
21069,77,36,1
9207,119,71,0
26462,94,78,1
21300,52,38,1
17741,77,10,1
30051,99,106,1
20357,5,31,1
17422,14,8,1
26636,12,80,1
11060,52,86,0
24913,81,66,1
14272,64,111,0
28750,78,96,1
20101,5,29,1
22277,5,46,1
1104,80,8,0
11483,91,89,0
14104,24,110,0
8056,120,62,0
502,118,3,0
20611,3,33,1
8628,52,67,0
28437,21,94,1
26550,54,79,1
24634,58,64,1
29838,14,105,1
30060,108,106,1
3095,23,24,0
2289,113,17,0
19140,68,21,1
5952,64,46,0
21633,1,41,1
10744,120,83,0
14155,75,110,0
3406,78,26,0
17252,100,6,1
11765,117,91,0
18757,69,18,1
28732,60,96,1
20046,78,28,1
20228,4,30,1
23877,69,58,1
17238,86,6,1
17548,12,9,1
20994,2,36,1
7492,68,58,0
24121,57,60,1
23003,91,51,1
1659,123,12,0
21671,39,41,1
18434,2,16,1
17496,88,8,1
9844,116,76,0
28948,20,98,1
17093,69,5,1
13885,61,108,0
22145,1,45,1
19781,69,26,1
12523,107,97,0
670,30,5,0
25931,75,74,1
13241,57,103,0
7355,59,57,0
1363,83,10,0
24253,61,61,1
2218,42,17,0
29406,94,101,1
17205,53,6,1
410,26,3,0
10607,111,82,0
10364,124,80,0
1860,68,14,0
26041,57,75,1
22150,6,45,1
14090,10,110,0
7364,68,57,0
26804,52,81,1
20483,3,32,1
4419,67,34,0
19272,72,22,1
6651,123,51,0
18448,16,16,1
17168,16,6,1
1746,82,13,0
23368,72,54,1
10416,48,81,0
6268,124,48,0
18952,8,20,1
13377,65,104,0
18820,4,19,1
14024,72,109,0
25016,56,67,1
5568,64,43,0
2073,25,16,0
28984,56,98,1
29273,89,100,1
6839,55,53,0
17148,124,5,1
18758,70,18,1
797,29,6,0
24515,67,63,1
22978,66,51,1
22667,11,49,1
5392,16,42,0
13034,106,101,0
22334,62,46,1
1563,27,12,0
16394,10,0,1
18059,11,13,1
9663,63,75,0
19469,13,24,1
23367,71,54,1
9460,116,73,0
8255,63,64,0
9281,65,72,0
24520,72,63,1
18485,53,16,1
17078,54,5,1
924,28,7,0
26959,79,82,1
25157,69,68,1
16781,13,3,1
10089,105,78,0
12747,75,99,0
23483,59,55,1
25415,71,70,1
1435,27,11,0
22400,0,47,1
7201,33,56,0
7741,61,60,0
27634,114,87,1
1492,84,11,0
18516,84,16,1
1822,30,14,0
28027,123,90,1
5705,73,44,0
20101,5,29,1
27399,7,86,1
1603,67,12,0
25458,114,70,1
24315,123,61,1
23549,125,55,1
20235,11,30,1
4754,18,37,0
26097,113,75,1
25830,102,73,1
5110,118,39,0
25083,123,67,1
23106,66,52,1
1260,108,9,0
10866,114,84,0
19082,10,21,1
5312,64,41,0
18685,125,17,1
27788,12,89,1
25542,70,71,1
14025,73,109,0
20545,65,32,1
20356,4,31,1
16764,124,2,1
22541,13,48,1
17284,4,7,1
1617,81,12,0
27773,125,88,1
29405,93,101,1
21069,77,36,1
13002,74,101,0
25553,81,71,1
16523,11,1,1
