le,x,y,pol
23636,84,56,1
27594,74,87,1
23801,121,57,1
26444,76,78,1
12344,56,96,0
27204,68,84,1
22876,92,50,1
23921,113,58,1
23289,121,53,1
25813,85,73,1
25181,93,68,1
26693,69,80,1
26320,80,77,1
24811,107,65,1
27324,60,85,1
27202,66,84,1
26981,101,82,1
24555,107,63,1
30177,97,107,1
24908,76,66,1
25310,94,69,1
25310,94,69,1
14329,121,111,0
25546,74,71,1
28216,56,92,1
24929,97,66,1
25691,91,72,1
12923,123,100,0
29280,96,100,1
26193,81,76,1
23755,75,57,1
26069,85,75,1
27198,62,84,1
26568,72,79,1
27578,58,87,1
27455,63,86,1
25818,90,73,1
25951,95,74,1
23373,77,54,1
20163,67,29,1
24559,111,63,1
24417,97,62,1
14064,112,109,0
26567,71,79,1
24309,117,61,1
24439,119,62,1
26192,80,76,1
23673,121,56,1
23418,122,54,1
23487,63,55,1
24814,110,65,1
25438,94,70,1
24933,101,66,1
26439,71,78,1
22748,92,49,1
27101,93,83,1
27581,61,87,1
25947,91,74,1
26185,73,76,1
24679,103,64,1
13242,58,103,0
13242,58,103,0
23869,61,58,1
13373,61,104,0
25814,86,73,1
26424,56,78,1
23797,117,57,1
25948,92,74,1
25948,92,74,1
27456,64,86,1
13115,59,102,0
24687,111,64,1
26447,79,78,1
24056,120,59,1
26942,62,82,1
27836,60,89,1
23804,124,57,1
26694,70,80,1
25562,90,71,1
25694,94,72,1
12858,58,100,0
26951,71,82,1
26944,64,82,1
26319,79,77,1
19646,62,25,1
25565,93,71,1
25574,102,71,1
28215,55,92,1
24898,66,66,1
26953,73,82,1
27579,59,87,1
13244,60,103,0
26198,86,76,1
26198,86,76,1
27074,66,83,1
24182,118,60,1
24297,105,61,1
27200,64,84,1
25569,97,71,1
25407,63,70,1
13630,62,106,0
25064,104,67,1
27583,63,87,1
27833,57,89,1
27460,68,86,1
23238,70,53,1
25817,89,73,1
24054,118,59,1
28090,58,91,1
23420,124,54,1
23420,124,54,1
24433,113,62,1
26814,62,81,1
26448,80,78,1
24648,72,64,1
27452,60,86,1
26696,72,80,1
26696,72,80,1
27079,71,83,1
24051,115,59,1
24044,108,59,1
26578,82,79,1
26194,82,76,1
27080,72,83,1
26197,85,76,1
25188,100,68,1
24420,100,62,1
26688,64,80,1
24180,116,60,1
25692,92,72,1
23675,123,56,1
25822,94,73,1
26322,82,77,1
25431,87,70,1
27712,64,88,1
23800,120,57,1
24183,119,60,1
25821,93,73,1
23283,115,53,1
25315,99,69,1
28217,57,92,1
13243,59,103,0
27962,58,90,1
26196,84,76,1
26571,75,79,1
26313,73,77,1
26438,70,78,1
24548,100,63,1
27207,71,84,1
26066,82,75,1
14014,62,109,0
25688,88,72,1
23546,122,55,1
24432,112,62,1
24177,113,60,1
24177,113,60,1
25941,85,74,1
28216,56,92,1
24303,111,61,1
24266,74,61,1
23674,122,56,1
26821,69,81,1
26821,69,81,1
27455,63,86,1
30281,73,108,1
25818,90,73,1
25659,59,72,1
23547,123,55,1
27078,70,83,1
27203,67,84,1
26068,84,75,1
26068,84,75,1
12729,57,99,0
27580,60,87,1
23772,92,57,1
27708,60,88,1
26815,63,81,1
26577,81,79,1
27490,98,86,1
27199,63,84,1
23393,97,54,1
25316,100,69,1
23802,122,57,1
26445,77,78,1
26464,96,78,1
24436,116,62,1
24442,122,62,1
26579,83,79,1
25058,98,67,1
26324,84,77,1
24172,108,60,1
13886,62,108,0
25438,94,70,1
27205,69,84,1
25442,98,70,1
27088,80,83,1
27329,65,85,1
13565,125,105,0
27729,81,88,1
25084,124,67,1
25084,124,67,1
27073,65,83,1
27073,65,83,1
26819,67,81,1
27582,62,87,1
13640,72,106,0
27456,64,86,1
27206,70,84,1
1053,29,8,0
27331,67,85,1
23928,120,58,1
26087,103,75,1
25947,91,74,1
27454,62,86,1
27487,95,86,1
26820,68,81,1
25694,94,72,1
24179,115,60,1
25946,90,74,1
25570,98,71,1
26443,75,78,1
26450,82,78,1
24435,115,62,1
26826,74,81,1
24058,122,59,1
26946,66,82,1
26950,70,82,1
24939,107,66,1
24559,111,63,1
25204,116,68,1
23803,123,57,1
26818,66,81,1
25569,97,71,1
24054,118,59,1
25536,64,71,1
25536,64,71,1
24935,103,66,1
24898,66,66,1
24309,117,61,1
26072,88,75,1
25064,104,67,1
25443,99,70,1
27325,61,85,1
26823,71,81,1
27458,66,86,1
13670,102,106,0
25569,97,71,1
24933,101,66,1
24182,118,60,1
27075,67,83,1
27998,94,90,1
24519,71,63,1
25060,100,67,1
27452,60,86,1
26952,72,82,1
26952,72,82,1
25188,100,68,1
24666,90,64,1
13786,90,107,0
23804,124,57,1
27584,64,87,1
25313,97,69,1
24175,111,60,1
24175,111,60,1
26955,75,82,1
23675,123,56,1
24049,113,59,1
27457,65,86,1
27204,68,84,1
23801,121,57,1
27080,72,83,1
27962,58,90,1
27332,68,85,1
23927,119,58,1
27583,63,87,1
26194,82,76,1
25560,88,71,1
22274,2,46,1
26196,84,76,1
13673,105,106,0
26322,82,77,1
25066,106,67,1
4077,109,31,0
23676,124,56,1
12664,120,98,0
12664,120,98,0
26463,95,78,1
25682,82,72,1
26435,67,78,1
13757,61,107,0
25691,91,72,1
26573,77,79,1
25697,97,72,1
13668,100,106,0
26956,76,82,1
23674,122,56,1
28216,56,92,1
28216,56,92,1
25951,95,74,1
27208,72,84,1
27074,66,83,1
25061,101,67,1
26064,80,75,1
27708,60,88,1
23032,120,51,1
26705,81,80,1
26320,80,77,1
27997,93,90,1
27983,79,90,1
27198,62,84,1
24538,90,63,1
25187,99,68,1
24127,63,60,1
24694,118,64,1
24693,117,64,1
24293,101,61,1
26554,58,79,1
24685,109,64,1
24678,102,64,1
24428,108,62,1
25442,98,70,1
12988,60,101,0
26206,94,76,1
28472,56,94,1
25316,100,69,1
24177,113,60,1
24940,108,66,1
25944,88,74,1
24433,113,62,1
24805,101,65,1
25312,96,69,1
27581,61,87,1
24431,111,62,1
24431,111,62,1
24934,102,66,1
27582,62,87,1
24005,69,59,1
24005,69,59,1
25819,91,73,1
25810,82,73,1
25062,102,67,1
26321,81,77,1
27350,86,85,1
27331,67,85,1
27331,67,85,1
26452,84,78,1
26310,70,77,1
26825,73,81,1
26590,94,79,1
25566,94,71,1
27197,61,84,1
26991,111,82,1
27213,77,84,1
25946,90,74,1
25690,90,72,1
26071,87,75,1
26565,69,79,1
8953,121,69,0
8953,121,69,0
25186,98,68,1
25569,97,71,1
24686,110,64,1
25816,88,73,1
25444,100,70,1
24179,115,60,1
13628,60,106,0
27836,60,89,1
26826,74,81,1
23928,120,58,1
23800,120,57,1
26199,87,76,1
27706,58,88,1
26072,88,75,1
24307,115,61,1
27206,70,84,1
25438,94,70,1
26073,89,75,1
26450,82,78,1
26436,68,78,1
26436,68,78,1
28090,58,91,1
24053,117,59,1
24053,117,59,1
24429,109,62,1
23803,123,57,1
22258,114,45,1
26829,77,81,1
25948,92,74,1
25567,95,71,1
25580,108,71,1
25559,87,71,1
26571,75,79,1
26571,75,79,1
23924,116,58,1
24305,113,61,1
26953,73,82,1
26828,76,81,1
24560,112,63,1
25447,103,70,1
27204,68,84,1
27204,68,84,1
23549,125,55,1
23414,118,54,1
24682,106,64,1
26830,78,81,1
26075,91,75,1
29412,100,101,1
29412,100,101,1
1702,38,13,0
27330,66,85,1
25696,96,72,1
23165,125,52,1
25942,86,74,1
14197,117,110,0
26821,69,81,1
26575,79,79,1
26575,79,79,1
26451,83,78,1
27077,69,83,1
23799,119,57,1
26562,66,79,1
14320,112,111,0
14142,62,110,0
24308,116,61,1
24259,67,61,1
24558,110,63,1
8412,92,65,0
26827,75,81,1
26696,72,80,1
27072,64,83,1
27961,57,90,1
24301,109,61,1
24565,117,63,1
23801,121,57,1
24561,113,63,1
26193,81,76,1
27453,61,86,1
28217,57,92,1
14013,61,109,0
25572,100,71,1
25572,100,71,1
23798,118,57,1
27333,69,85,1
14014,62,109,0
23676,124,56,1
25302,86,69,1
13499,59,105,0
26069,85,75,1
27322,58,85,1
27585,65,87,1
27712,64,88,1
26568,72,79,1
27329,65,85,1
25286,70,69,1
25314,98,69,1
25691,91,72,1
25691,91,72,1
26948,68,82,1
25317,101,69,1
13261,77,103,0
26702,78,80,1
13526,86,105,0
25061,101,67,1
13555,115,105,0
25935,79,74,1
25066,106,67,1
28345,57,93,1
27205,69,84,1
24055,119,59,1
27582,62,87,1
27195,59,84,1
27724,76,88,1
27335,71,85,1
26701,77,80,1
25316,100,69,1
27581,61,87,1
27581,61,87,1
23932,124,58,1
23541,117,55,1
23491,67,55,1
27460,68,86,1
25062,102,67,1
25819,91,73,1
25694,94,72,1
26327,87,77,1
13500,60,105,0
13500,60,105,0
27580,60,87,1
27707,59,88,1
27373,109,85,1
26951,71,82,1
26074,90,75,1
25918,62,74,1
26195,83,76,1
23790,110,57,1
26728,104,80,1
25190,102,68,1
13758,62,107,0
27836,60,89,1
27836,60,89,1
23543,119,55,1
25063,103,67,1
24677,101,64,1
27454,62,86,1
26825,73,81,1
27082,74,83,1
24431,111,62,1
14015,63,109,0
27458,66,86,1
27208,72,84,1
25823,95,73,1
27462,70,86,1
26578,82,79,1
26198,86,76,1
26452,84,78,1
23647,95,56,1
23661,109,56,1
26090,106,75,1
23929,121,58,1
26453,85,78,1
24937,105,66,1
24053,117,59,1
27079,71,83,1
26326,86,77,1
26823,71,81,1
24153,89,60,1
26455,87,78,1
24135,71,60,1
24307,115,61,1
24562,114,63,1
25188,100,68,1
24027,91,59,1
27962,58,90,1
26447,79,78,1
25571,99,71,1
26448,80,78,1
13371,59,104,0
26828,76,81,1
23930,122,58,1
26449,81,78,1
24059,123,59,1
27459,67,86,1
23931,123,58,1
12759,87,99,0
27835,59,89,1
27330,66,85,1
24686,110,64,1
25711,111,72,1
24038,102,59,1
27959,55,90,1
25191,103,68,1
26605,109,79,1
24700,124,64,1
25199,111,68,1
25821,93,73,1
17986,66,12,1
25315,99,69,1
25697,97,72,1
26446,78,78,1
25562,90,71,1
24556,108,63,1
24556,108,63,1
25436,92,70,1
26323,83,77,1
26586,90,79,1
26603,107,79,1
26819,67,81,1
26170,58,76,1
24180,116,60,1
30688,96,111,1
23928,120,58,1
23675,123,56,1
24945,113,66,1
24806,102,65,1
24370,50,62,1
26168,56,76,1
26196,84,76,1
13757,61,107,0
27329,65,85,1
27081,73,83,1
25313,97,69,1
25189,101,68,1
26705,81,80,1
25192,104,68,1
27333,69,85,1
24561,113,63,1
24561,113,63,1
26955,75,82,1
26573,77,79,1
25067,107,67,1
25440,96,70,1
25317,101,69,1
24185,121,60,1
24388,68,62,1
25949,93,74,1
26703,79,80,1
26703,79,80,1
24434,114,62,1
27205,69,84,1
26201,89,76,1
26190,78,76,1
25957,101,74,1
23405,109,54,1
25056,96,67,1
28088,56,91,1
25314,98,69,1
25693,93,72,1
25824,96,73,1
28216,56,92,1
24054,118,59,1
24054,118,59,1
25694,94,72,1
25815,87,73,1
25569,97,71,1
25569,97,71,1
27076,68,83,1
26319,79,77,1
26319,79,77,1
25947,91,74,1
30706,114,111,1
23676,124,56,1
25946,90,74,1
26948,68,82,1
27836,60,89,1
27836,60,89,1
25534,62,71,1
25571,99,71,1
25070,110,67,1
27583,63,87,1
27604,84,87,1
27458,66,86,1
26572,76,79,1
25190,102,68,1
24554,106,63,1
26072,88,75,1
26075,91,75,1
26075,91,75,1
27586,66,87,1
24936,104,66,1
24557,109,63,1
24557,109,63,1
25672,72,72,1
26073,89,75,1
26099,115,75,1
25446,102,70,1
27840,64,89,1
23929,121,58,1
24056,120,59,1
21867,107,42,1
26076,92,75,1
26076,92,75,1
26079,95,75,1
27206,70,84,1
27206,70,84,1
26203,91,76,1
26327,87,77,1
26578,82,79,1
26070,86,75,1
18607,47,17,1
25820,92,73,1
24183,119,60,1
23802,122,57,1
27208,72,84,1
23930,122,58,1
26197,85,76,1
24045,109,59,1
25568,96,71,1
26699,75,80,1
26699,75,80,1
25567,95,71,1
26326,86,77,1
26449,81,78,1
24305,113,61,1
27084,76,83,1
24688,112,64,1
24688,112,64,1
26200,88,76,1
26575,79,79,1
24934,102,66,1
24934,102,66,1
27199,63,84,1
26451,83,78,1
27705,57,88,1
24306,114,61,1
25444,100,70,1
27707,59,88,1
14142,62,110,0
25191,103,68,1
25696,96,72,1
24436,116,62,1
27326,62,85,1
26109,125,75,1
26323,83,77,1
26862,110,81,1
26862,110,81,1
23805,125,57,1
23999,63,59,1
27588,68,87,1
26943,63,82,1
27078,70,83,1
28091,59,91,1
27200,64,84,1
27332,68,85,1
27203,67,84,1
26194,82,76,1
14066,114,109,0
24031,95,59,1
13031,103,101,0
13243,59,103,0
23761,81,57,1
23761,81,57,1
25563,91,71,1
27333,69,85,1
24559,111,63,1
24182,118,60,1
25940,84,74,1
23674,122,56,1
24181,117,60,1
14075,123,109,0
14075,123,109,0
13886,62,108,0
26576,80,79,1
27580,60,87,1
22004,116,43,1
27335,71,85,1
27587,67,87,1
5286,38,41,0
27776,0,89,1
13301,117,103,0
12985,57,101,0
25569,97,71,1
25582,110,71,1
24810,106,65,1
27331,67,85,1
26702,78,80,1
23803,123,57,1
23774,94,57,1
25939,83,74,1
25966,110,74,1
25440,96,70,1
13115,59,102,0
13115,59,102,0
27836,60,89,1
26830,78,81,1
27458,66,86,1
27216,80,84,1
12784,112,99,0
27451,59,86,1
14014,62,109,0
28346,58,93,1
25066,106,67,1
25066,106,67,1
24435,115,62,1
25194,106,68,1
25948,92,74,1
24561,113,63,1
24564,116,63,1
24309,117,61,1
24433,113,62,1
14270,62,111,0
24058,122,59,1
27713,65,88,1
12243,83,95,0
25693,93,72,1
25949,93,74,1
27201,65,84,1
27452,60,86,1
27717,69,88,1
24812,108,65,1
24938,106,66,1
23916,108,58,1
13500,60,105,0
24437,117,62,1
25320,104,69,1
26074,90,75,1
26196,84,76,1
27079,71,83,1
26073,89,75,1
24178,114,60,1
26951,71,82,1
26952,72,82,1
27204,68,84,1
24799,95,65,1
26198,86,76,1
26199,87,76,1
24049,113,59,1
24049,113,59,1
27457,65,86,1
25570,98,71,1
27962,58,90,1
27962,58,90,1
27837,61,89,1
27206,70,84,1
27586,66,87,1
24183,119,60,1
25064,104,67,1
25316,100,69,1
13499,59,105,0
26828,76,81,1
23675,123,56,1
24940,108,66,1
27963,59,90,1
26075,91,75,1
26452,84,78,1
24551,103,63,1
26578,82,79,1
13371,59,104,0
27334,70,85,1
25442,98,70,1
30546,82,110,1
24808,104,65,1
24056,120,59,1
26451,83,78,1
28218,58,92,1
13049,121,101,0
23677,125,56,1
7264,96,56,0
25568,96,71,1
12858,58,100,0
13912,88,108,0
25572,100,71,1
13285,101,103,0
25696,96,72,1
13885,61,108,0
25068,108,67,1
26325,85,77,1
25567,95,71,1
24560,112,63,1
24562,114,63,1
26449,81,78,1
27202,66,84,1
26200,88,76,1
25445,101,70,1
27071,63,83,1
26574,78,79,1
26574,78,79,1
24304,112,61,1
25822,94,73,1
23409,113,54,1
13804,108,107,0
26704,80,80,1
27198,62,84,1
26703,79,80,1
24814,110,65,1
25193,105,68,1
26956,76,82,1
25945,89,74,1
25067,107,67,1
24436,116,62,1
25315,99,69,1
27582,62,87,1
27582,62,87,1
28093,61,91,1
24182,118,60,1
24306,114,61,1
23780,100,57,1
24557,109,63,1
23676,124,56,1
25947,91,74,1
26827,75,81,1
25189,101,68,1
26328,88,77,1
26576,80,79,1
26077,93,75,1
23782,102,57,1
27711,63,88,1
26600,104,79,1
27458,66,86,1
26456,88,78,1
26456,88,78,1
27836,60,89,1
23886,78,58,1
25694,94,72,1
26831,79,81,1
25824,96,73,1
27708,60,88,1
25063,103,67,1
13884,60,108,0
27710,62,88,1
27710,62,88,1
25946,90,74,1
27077,69,83,1
24004,68,59,1
26946,66,82,1
26946,66,82,1
13628,60,106,0
28217,57,92,1
26313,73,77,1
25066,106,67,1
24928,96,66,1
24928,96,66,1
26949,69,82,1
24433,113,62,1
26830,78,81,1
23415,119,54,1
27335,71,85,1
27335,71,85,1
28344,56,93,1
12602,58,98,0
25065,105,67,1
12925,125,100,0
24938,106,66,1
24938,106,66,1
26699,75,80,1
23549,125,55,1
13434,122,104,0
4465,113,34,0
24438,118,62,1
26577,81,79,1
26074,90,75,1
25190,102,68,1
26962,82,82,1
26571,75,79,1
25076,116,67,1
24813,109,65,1
27837,61,89,1
14202,122,110,0
26070,86,75,1
26446,78,78,1
25571,99,71,1
25571,99,71,1
25318,102,69,1
25695,95,72,1
24183,119,60,1
24429,109,62,1
25313,97,69,1
27206,70,84,1
27330,66,85,1
30569,105,110,1
30569,105,110,1
25821,93,73,1
26825,73,81,1
26957,77,82,1
26455,87,78,1
27084,76,83,1
27586,66,87,1
26828,76,81,1
25442,98,70,1
26198,86,76,1
25823,95,73,1
26452,84,78,1
26444,76,78,1
28473,57,94,1
25319,103,69,1
26578,82,79,1
6136,120,47,0
24432,112,62,1
23932,124,58,1
23932,124,58,1
28218,58,92,1
28218,58,92,1
27207,71,84,1
13888,64,108,0
24563,115,63,1
24563,115,63,1
26331,91,77,1
23671,119,56,1
14271,63,111,0
14142,62,110,0
3177,105,24,0
28347,59,93,1
24932,100,66,1
26075,91,75,1
23636,84,56,1
23636,84,56,1
24186,122,60,1
26703,79,80,1
26575,79,79,1
27333,69,85,1
23342,46,54,1
27588,68,87,1
26316,76,77,1
27327,63,85,1
25693,93,72,1
27713,65,88,1
23652,100,56,1
24304,112,61,1
25947,91,74,1
26200,88,76,1
26200,88,76,1
27210,74,84,1
13693,125,106,0
24054,118,59,1
14141,61,110,0
21670,38,41,1
24179,115,60,1
25822,94,73,1
27205,69,84,1
27961,57,90,1
27961,57,90,1
26956,76,82,1
27709,61,88,1
23914,106,58,1
23933,125,58,1
26568,72,79,1
26231,119,76,1
26231,119,76,1
12600,56,98,0
27202,66,84,1
27836,60,89,1
25938,82,74,1
27203,67,84,1
27757,109,88,1
24802,98,65,1
27081,73,83,1
25192,104,68,1
25329,113,69,1
24181,117,60,1
13544,104,105,0
25275,59,69,1
25275,59,69,1
24814,110,65,1
26576,80,79,1
13028,100,101,0
26572,76,79,1
24936,104,66,1
24437,117,62,1
26202,90,76,1
24691,115,64,1
27337,73,85,1
24312,120,61,1
25066,106,67,1
14330,122,111,0
25694,94,72,1
24436,116,62,1
27085,77,83,1
27120,112,83,1
25567,95,71,1
25569,97,71,1
26443,75,78,1
26831,79,81,1
25316,100,69,1
27076,68,83,1
29143,87,99,1
12985,57,101,0
27080,72,83,1
27201,65,84,1
25067,107,67,1
26201,89,76,1
27079,71,83,1
27204,68,84,1
26449,81,78,1
26830,78,81,1
27887,111,89,1
26074,90,75,1
28601,57,95,1
24056,120,59,1
24145,81,60,1
27457,65,86,1
25065,105,67,1
26577,81,79,1
25565,93,71,1
13885,61,108,0
25824,96,73,1
24183,119,60,1
24135,71,60,1
24051,115,59,1
26199,87,76,1
24434,114,62,1
13033,105,101,0
27330,66,85,1
28216,56,92,1
28216,56,92,1
22959,47,51,1
24283,91,61,1
27206,70,84,1
26447,79,78,1
25318,102,69,1
26072,88,75,1
14017,65,109,0
14017,65,109,0
26323,83,77,1
25695,95,72,1
27963,59,90,1
26954,74,82,1
24184,120,60,1
24059,123,59,1
25443,99,70,1
27083,75,83,1
27453,61,86,1
27453,61,86,1
26452,84,78,1
25189,101,68,1
25834,106,73,1
28218,58,92,1
27580,60,87,1
25442,98,70,1
26071,87,75,1
25823,95,73,1
24308,116,61,1
23932,124,58,1
23919,111,58,1
28473,57,94,1
24431,111,62,1
23924,116,58,1
13500,60,105,0
25190,102,68,1
26703,79,80,1
27966,62,90,1
27964,60,90,1
25195,107,68,1
24435,115,62,1
24060,124,59,1
27712,64,88,1
24055,119,59,1
24045,109,59,1
27458,66,86,1
25930,74,74,1
27460,68,86,1
25569,97,71,1
25569,97,71,1
24053,117,59,1
24027,91,59,1
27581,61,87,1
24180,116,60,1
25825,97,73,1
25825,97,73,1
23677,125,56,1
24565,117,63,1
24563,115,63,1
25193,105,68,1
29309,125,100,1
26075,91,75,1
26958,78,82,1
18086,38,13,1
18086,38,13,1
25317,101,69,1
13685,117,106,0
13685,117,106,0
26327,87,77,1
24560,112,63,1
27727,79,88,1
25444,100,70,1
25566,94,71,1
25548,76,71,1
27709,61,88,1
13628,60,106,0
27466,74,86,1
13146,90,102,0
13146,90,102,0
27970,66,90,1
25939,83,74,1
25919,63,74,1
25819,91,73,1
26835,83,81,1
23930,122,58,1
24941,109,66,1
14028,76,109,0
14028,76,109,0
26704,80,80,1
24311,119,61,1
24265,73,61,1
25192,104,68,1
27833,57,89,1
24432,112,62,1
24942,110,66,1
25066,106,67,1
26955,75,82,1
25320,104,69,1
26076,92,75,1
25950,94,74,1
13370,58,104,0
20289,65,30,1
25191,103,68,1
25068,108,67,1
27838,62,89,1
23931,123,58,1
24561,113,63,1
25194,106,68,1
25194,106,68,1
27846,70,89,1
25948,92,74,1
25948,92,74,1
27208,72,84,1
23890,82,58,1
26455,87,78,1
26455,87,78,1
25573,101,71,1
26710,86,80,1
28100,68,91,1
25170,82,68,1
26074,90,75,1
26329,89,77,1
26832,80,81,1
27204,68,84,1
26831,79,81,1
14059,107,109,0
25447,103,70,1
24816,112,65,1
25943,87,74,1
12601,57,98,0
26830,78,81,1
27078,70,83,1
25705,105,72,1
27079,71,83,1
25312,96,69,1
25064,104,67,1
25064,104,67,1
27454,62,86,1
27459,67,86,1
13896,72,108,0
27587,67,87,1
24086,22,60,1
25946,90,74,1
25946,90,74,1
26321,81,77,1
24940,108,66,1
25318,102,69,1
25319,103,69,1
26453,85,78,1
27841,65,89,1
24308,116,61,1
26452,84,78,1
26452,84,78,1
25951,95,74,1
27963,59,90,1
27333,69,85,1
28091,59,91,1
26693,69,80,1
26693,69,80,1
19561,105,24,1
26578,82,79,1
24184,120,60,1
13948,124,108,0
26069,85,75,1
26069,85,75,1
25059,99,67,1
26326,86,77,1
24176,112,60,1
13115,59,102,0
23804,124,57,1
13785,89,107,0
27714,66,88,1
27083,75,83,1
28473,57,94,1
13511,71,105,0
14194,114,110,0
28728,56,96,1
27336,72,85,1
12729,57,99,0
12857,57,100,0
26324,84,77,1
12283,123,95,0
12283,123,95,0
24309,117,61,1
24259,67,61,1
28346,58,93,1
24938,106,66,1
25949,93,74,1
14142,62,110,0
27207,71,84,1
27209,73,84,1
25193,105,68,1
26949,69,82,1
25053,93,67,1
27842,66,89,1
12989,61,101,0
12989,61,101,0
13242,58,103,0
12986,58,101,0
27710,62,88,1
27710,62,88,1
24939,107,66,1
26828,76,81,1
27716,68,88,1
27716,68,88,1
25577,105,71,1
25577,105,71,1
24312,120,61,1
24312,120,61,1
24302,110,61,1
27711,63,88,1
26327,87,77,1
28090,58,91,1
24564,116,63,1
24564,116,63,1
27463,71,86,1
24560,112,63,1
25317,101,69,1
25317,101,69,1
25572,100,71,1
26203,91,76,1
25311,95,69,1
24317,125,61,1
24298,106,61,1
27666,18,88,1
26200,88,76,1
26211,99,76,1
27208,72,84,1
26438,70,78,1
28094,62,91,1
28146,114,91,1
27837,61,89,1
27082,74,83,1
26813,61,81,1
27709,61,88,1
26691,67,80,1
27337,73,85,1
27585,65,87,1
27713,65,88,1
25068,108,67,1
24561,113,63,1
25689,89,72,1
25704,104,72,1
26958,78,82,1
20778,42,34,1
24427,107,62,1
28217,57,92,1
26950,70,82,1
27205,69,84,1
24183,119,60,1
13245,61,103,0
26076,92,75,1
26955,75,82,1
25323,107,69,1
27587,67,87,1
24943,111,66,1
26220,108,76,1
24185,121,60,1
23400,104,54,1
26831,79,81,1
26831,79,81,1
24305,113,61,1
26959,79,82,1
24052,116,59,1
24797,93,65,1
24687,111,64,1
25069,109,67,1
23932,124,58,1
26606,110,79,1
27968,64,90,1
26204,92,76,1
26204,92,76,1
24817,113,65,1
24060,124,59,1
27333,69,85,1
22465,65,47,1
25700,100,72,1
28091,59,91,1
13371,59,104,0
28218,58,92,1
28218,58,92,1
24691,115,64,1
24300,108,61,1
26330,90,77,1
26353,113,77,1
27457,65,86,1
27204,68,84,1
28857,57,97,1
26452,84,78,1
20713,105,33,1
27460,68,86,1
26338,98,77,1
25067,107,67,1
25318,102,69,1
26577,81,79,1
13243,59,103,0
26581,85,79,1
27462,70,86,1
26456,88,78,1
26578,82,79,1
26326,86,77,1
24518,70,63,1
25947,91,74,1
27964,60,90,1
23932,124,58,1
25952,96,74,1
25696,96,72,1
25696,96,72,1
24310,118,61,1
24310,118,61,1
28343,55,93,1
23804,124,57,1
24059,123,59,1
27083,75,83,1
27079,71,83,1
26957,77,82,1
25823,95,73,1
25795,67,73,1
28473,57,94,1
27209,73,84,1
27963,59,90,1
25191,103,68,1
25191,103,68,1
28345,57,93,1
26589,93,79,1
26583,87,79,1
27965,61,90,1
27965,61,90,1
27318,54,85,1
28347,59,93,1
28092,60,91,1
25428,84,70,1
13174,118,102,0
25955,99,74,1
25955,99,74,1
25951,95,74,1
24435,115,62,1
24392,72,62,1
24184,120,60,1
24309,117,61,1
14187,107,110,0
24437,117,62,1
24394,74,62,1
24187,123,60,1
25820,92,73,1
25820,92,73,1
14325,117,111,0
26075,91,75,1
26083,99,75,1
24941,109,66,1
24941,109,66,1
27837,61,89,1
13635,67,106,0
28090,58,91,1
26198,86,76,1
26327,87,77,1
26345,105,77,1
26346,106,77,1
25945,89,74,1
25446,102,70,1
26078,94,75,1
24561,113,63,1
27336,72,85,1
24306,114,61,1
24312,120,61,1
27969,65,90,1
27969,65,90,1
26829,77,81,1
27582,62,87,1
27582,62,87,1
25068,108,67,1
26833,81,81,1
26864,112,81,1
28729,57,96,1
24939,107,66,1
22375,103,46,1
27335,71,85,1
28601,57,95,1
26704,80,80,1
27207,71,84,1
27207,71,84,1
25179,91,68,1
25179,91,68,1
25178,90,68,1
24183,119,60,1
26200,88,76,1
25794,66,73,1
25445,101,70,1
25320,104,69,1
27586,66,87,1
26223,111,76,1
27596,76,87,1
23509,85,55,1
13114,58,102,0
24690,114,64,1
26831,79,81,1
26575,79,79,1
26211,99,76,1
28091,59,91,1
26706,82,80,1
27334,70,85,1
25697,97,72,1
26580,84,79,1
25063,103,67,1
13500,60,105,0
21283,35,38,1
26958,78,82,1
27581,61,87,1
25070,110,67,1
14012,60,109,0
25465,121,70,1
27463,71,86,1
25950,94,74,1
24185,121,60,1
28218,58,92,1
24182,118,60,1
13627,59,106,0
25192,104,68,1
26338,98,77,1
26338,98,77,1
27080,72,83,1
26259,19,77,1
19561,105,24,1
27841,65,89,1
23805,125,57,1
23802,122,57,1
26835,83,81,1
26874,122,81,1
13922,98,108,0
23677,125,56,1
27839,63,89,1
26202,90,76,1
28474,58,94,1
28474,58,94,1
24055,119,59,1
25824,96,73,1
30060,108,106,1
26452,84,78,1
25826,98,73,1
27597,77,87,1
27967,63,90,1
25574,102,71,1
13756,60,107,0
28880,80,97,1
27087,79,83,1
14141,61,110,0
26957,77,82,1
26951,71,82,1
27209,73,84,1
27710,62,88,1
24058,122,59,1
27083,75,83,1
27083,75,83,1
25069,109,67,1
27092,84,83,1
25195,107,68,1
25195,107,68,1
26453,85,78,1
27588,68,87,1
28346,58,93,1
27719,71,88,1
25318,102,69,1
27337,73,85,1
27337,73,85,1
25701,101,72,1
25701,101,72,1
26828,76,81,1
26340,100,77,1
26445,77,78,1
13242,58,103,0
13242,58,103,0
26956,76,82,1
27078,70,83,1
24311,119,61,1
26077,93,75,1
24309,117,61,1
24286,94,61,1
27837,61,89,1
25573,101,71,1
25823,95,73,1
27462,70,86,1
25696,96,72,1
24561,113,63,1
26955,75,82,1
25949,93,74,1
25947,91,74,1
27587,67,87,1
28092,60,91,1
23932,124,58,1
27330,66,85,1
23804,124,57,1
23804,124,57,1
26075,91,75,1
